46.909820,7.358465,7.358438,46.909839,7.358438,46.909839,0.01,1.00,585.73,585.70,585.10,585.40,584.10,593.00,
46.909820,7.358468,7.358441,46.909839,7.358441,46.909839,0.14,1.00,585.71,585.68,585.19,585.50,584.40,593.00,
46.909820,7.358470,7.358443,46.909839,7.358443,46.909839,0.04,1.00,585.71,585.68,585.12,585.43,584.60,593.00,
46.909820,7.358473,7.358446,46.909839,7.358446,46.909839,0.10,1.00,585.72,585.70,585.21,585.52,584.90,593.00,
46.909820,7.358475,7.358448,46.909839,7.358448,46.909839,0.07,1.00,585.65,585.62,585.18,585.49,585.20,593.00,
46.909820,7.358477,7.358450,46.909839,7.358450,46.909839,0.04,1.00,585.71,585.68,585.19,585.50,585.50,593.00,
46.909820,7.358478,7.358451,46.909839,7.358451,46.909839,0.01,1.00,585.72,585.70,585.17,585.47,585.70,593.00,
46.909820,7.358480,7.358453,46.909839,7.358453,46.909839,0.04,1.00,585.71,585.68,585.22,585.52,586.00,593.00,
46.909820,7.358482,7.358455,46.909839,7.358455,46.909839,0.04,1.00,585.73,585.70,585.18,585.47,586.10,593.00,
46.909820,7.358482,7.358455,46.909839,7.358455,46.909839,0.00,1.00,585.76,585.73,585.19,585.49,586.30,593.00,
46.909820,7.358483,7.358457,46.909839,7.358457,46.909839,0.03,1.00,585.65,585.62,585.18,585.48,586.50,593.00,
46.909820,7.358483,7.358457,46.909839,7.358457,46.909839,0.00,1.00,585.76,585.73,585.18,585.48,586.60,593.00,
46.909820,7.358485,7.358458,46.909839,7.358458,46.909839,0.04,1.00,585.76,585.73,585.04,585.33,586.70,593.00,
46.909820,7.358488,7.358461,46.909839,7.358461,46.909839,0.10,1.00,585.73,585.73,585.24,585.54,587.70,593.00,
46.909820,7.358490,7.358464,46.909839,7.358464,46.909839,0.07,1.00,585.77,585.75,585.15,585.45,587.90,593.00,
46.909820,7.358491,7.358465,46.909839,7.358465,46.909839,0.01,1.00,585.76,585.70,585.21,585.51,588.20,593.00,
46.909812,7.358490,7.358464,46.909832,7.358464,46.909832,0.73,1.00,585.74,585.71,585.27,585.57,588.20,593.00,
46.909793,7.358485,7.358458,46.909812,7.358458,46.909812,4.83,1.00,585.72,585.69,585.35,585.61,588.30,593.00,
46.909770,7.358478,7.358451,46.909790,7.358451,46.909790,7.10,1.00,585.70,585.67,585.40,585.62,588.30,593.00,
46.909736,7.358477,7.358450,46.909755,7.358450,46.909755,14.57,1.00,585.74,585.72,585.44,585.67,588.40,593.00,
46.909706,7.358482,7.358455,46.909725,7.358455,46.909725,11.78,1.00,585.76,585.74,585.57,585.79,588.50,593.00,
46.909671,7.358485,7.358458,46.909690,7.358458,46.909690,14.70,1.00,585.79,585.77,585.67,585.88,588.70,593.00,
46.909671,7.358485,7.358460,46.909652,7.358460,46.909652,18.02,1.00,585.72,585.69,585.71,585.90,588.70,593.00,
46.909671,7.358485,7.358464,46.909618,7.358464,46.909618,14.70,0.00,585.80,585.76,585.80,585.97,588.70,592.00,
46.909671,7.358485,7.358469,46.909587,7.358469,46.909587,11.91,0.00,585.83,585.79,585.82,586.00,588.70,592.00,
46.909671,7.358485,7.358475,46.909561,7.358475,46.909561,9.15,0.00,585.83,585.77,585.83,585.99,588.70,592.00,
46.909339,7.358460,7.358475,46.909523,7.358475,46.909523,17.97,1.00,586.71,586.68,586.00,586.15,588.50,592.00,
46.909339,7.358460,7.358469,46.909488,7.358469,46.909488,14.90,1.00,586.63,586.60,586.12,586.25,588.40,592.00,
46.909309,7.358457,7.358467,46.909458,7.358467,46.909458,11.60,1.00,586.60,586.57,585.98,586.10,588.30,592.00,
46.909275,7.358457,7.358467,46.909423,7.358467,46.909423,14.56,1.00,586.67,586.66,586.06,586.17,588.30,592.00,
46.909240,7.358457,7.358467,46.909389,7.358467,46.909389,14.56,1.00,586.63,586.58,586.09,586.21,588.30,592.00,
46.909210,7.358457,7.358467,46.909358,7.358467,46.909358,11.50,1.00,586.61,586.59,586.03,586.14,588.40,592.00,
46.909175,7.358457,7.358467,46.909324,7.358467,46.909324,14.56,1.00,586.60,586.58,585.89,585.93,588.50,592.00,
46.909175,7.358457,7.358464,46.909294,7.358464,46.909294,11.60,1.00,586.64,586.62,585.87,585.91,588.60,592.00,
46.909175,7.358457,7.358457,46.909252,7.358457,46.909252,22.38,1.00,586.57,586.54,585.80,585.81,588.80,591.00,
46.909175,7.358457,7.358448,46.909221,7.358448,46.909221,12.32,1.00,586.61,586.58,585.74,585.73,589.10,591.00,
46.909175,7.358457,7.358440,46.909179,7.358440,46.909179,22.66,1.00,586.63,586.58,585.71,585.68,589.40,591.00,
46.909175,7.358457,7.358432,46.909145,7.358432,46.909145,15.37,0.00,586.73,586.69,585.81,585.78,589.70,591.00,
46.909175,7.358457,7.358422,46.909107,7.358422,46.909107,19.21,0.00,586.84,586.76,585.92,585.86,590.00,591.00,
46.909175,7.358457,7.358409,46.909072,7.358409,46.909072,16.46,0.00,587.01,586.95,586.09,586.04,590.10,591.00,
46.909175,7.358457,7.358397,46.909042,7.358397,46.909042,13.55,0.00,587.14,587.07,586.22,586.16,590.10,592.00,
46.909175,7.358457,7.358383,46.909008,7.358383,46.909008,16.76,0.00,587.21,587.14,586.29,586.23,590.00,592.00,
46.909175,7.358457,7.358370,46.908977,7.358370,46.908977,13.71,0.00,587.23,587.14,586.31,586.24,589.90,592.00,
46.909175,7.358457,7.358355,46.908943,7.358355,46.908943,17.44,0.00,587.42,587.32,586.50,586.42,589.80,592.00,
46.909175,7.358457,7.358340,46.908920,7.358340,46.908920,9.00,0.00,587.55,587.46,586.62,586.54,589.70,592.00,
46.908618,7.358200,7.358325,46.908885,7.358325,46.908885,17.44,1.00,588.12,588.14,586.79,586.71,589.70,592.00,
46.908618,7.358200,7.358310,46.908863,7.358310,46.908863,9.35,1.00,588.15,588.15,587.04,586.95,589.80,592.00,
46.908618,7.358200,7.358294,46.908828,7.358294,46.908828,17.44,1.00,588.18,588.15,587.18,587.11,589.70,592.00,
46.908618,7.358200,7.358276,46.908805,7.358276,46.908805,10.53,1.00,588.14,588.12,587.28,587.22,590.00,592.00,
46.908618,7.358200,7.358260,46.908771,7.358260,46.908771,17.81,1.00,588.19,588.17,587.41,587.31,590.00,592.00,
46.908596,7.358187,7.358247,46.908748,7.358247,46.908748,8.67,1.00,588.16,588.14,587.43,587.31,590.10,596.00,
46.908561,7.358175,7.358235,46.908714,7.358235,46.908714,16.31,1.00,588.16,588.14,587.47,587.34,589.80,596.00,
46.908538,7.358161,7.358222,46.908691,7.358222,46.908691,8.67,1.00,588.10,588.07,587.41,587.25,589.60,596.00,
46.908504,7.358146,7.358206,46.908657,7.358206,46.908657,17.44,1.00,588.16,588.13,587.48,587.33,589.40,596.00,
46.908473,7.358132,7.358192,46.908626,7.358192,46.908626,14.03,1.00,588.10,588.07,587.55,587.39,589.10,596.00,
46.908473,7.358132,7.358177,46.908592,7.358177,46.908592,17.44,1.00,588.10,588.07,587.50,587.33,588.80,596.00,
46.908473,7.358132,7.358160,46.908561,7.358160,46.908561,14.75,1.00,588.12,588.10,587.51,587.32,588.70,596.00,
46.908473,7.358132,7.358143,46.908527,7.358143,46.908527,18.20,1.00,588.16,588.13,587.47,587.28,588.60,596.00,
46.908473,7.358132,7.358128,46.908496,7.358128,46.908496,14.38,1.00,588.11,588.08,587.62,587.41,588.80,596.00,
46.908473,7.358132,7.358108,46.908470,7.358108,46.908470,13.53,1.00,588.10,588.07,587.55,587.34,588.60,596.00,
46.908473,7.358132,7.358090,46.908439,7.358090,46.908439,15.56,0.00,588.16,588.15,587.65,587.40,588.80,596.00,
46.908473,7.358132,7.358070,46.908405,7.358070,46.908405,19.75,0.00,588.24,588.18,587.70,587.45,589.00,596.00,
46.908473,7.358132,7.358050,46.908382,7.358050,46.908382,11.19,0.00,588.31,588.25,587.76,587.52,589.00,596.00,
46.908473,7.358132,7.358030,46.908348,7.358030,46.908348,19.51,0.00,588.49,588.43,587.94,587.70,588.80,596.00,
46.908473,7.358132,7.358010,46.908325,7.358010,46.908325,11.66,0.00,588.52,588.44,587.99,587.73,588.90,597.00,
46.908473,7.358132,7.357992,46.908290,7.357992,46.908290,18.61,0.00,588.68,588.61,588.14,587.88,589.90,597.00,
46.908473,7.358132,7.357973,46.908260,7.357973,46.908260,15.78,0.00,588.70,588.61,588.15,587.88,590.20,597.00,
46.908473,7.358132,7.357953,46.908237,7.357953,46.908237,11.42,0.00,588.90,588.83,588.36,588.10,590.10,597.00,
46.908473,7.358132,7.357936,46.908203,7.357936,46.908203,18.00,0.00,588.92,588.82,588.37,588.09,590.40,597.00,
46.908473,7.358132,7.357916,46.908180,7.357916,46.908180,11.42,0.00,589.24,589.14,588.69,588.41,590.50,597.00,
46.908473,7.358132,7.357895,46.908145,7.357895,46.908145,20.25,0.00,589.35,589.26,588.80,588.53,590.30,597.00,
46.908473,7.358132,7.357871,46.908123,7.357871,46.908123,13.78,0.00,589.53,589.43,588.98,588.70,589.90,597.00,
46.908473,7.358132,7.357850,46.908096,7.357850,46.908096,14.00,0.00,589.90,589.83,589.36,589.10,590.00,597.00,
46.907798,7.357660,7.357825,46.908065,7.357825,46.908065,19.39,1.00,591.60,591.59,589.77,589.53,589.80,7711.00,
46.907798,7.357660,7.357801,46.908046,7.357801,46.908046,11.24,1.00,591.57,591.55,590.04,589.78,589.80,7419.00,
46.907798,7.357660,7.357777,46.908016,7.357777,46.908016,18.81,1.00,591.51,591.48,590.23,590.00,590.10,7114.00,
46.907798,7.357660,7.357751,46.907993,7.357751,46.907993,14.66,1.00,591.54,591.52,590.45,590.21,590.40,6792.00,
