46.906032,7.358819,7.358992,46.906322,7.358992,46.906322,0.00,0.00,586.43,586.12,586.31,586.04,583.90,593.00,
46.904273,7.359151,7.359323,46.904563,7.359323,46.904563,0.73,0.00,620.50,620.94,619.51,621.06,625.90,617.00,
46.904006,7.367086,7.367259,46.904296,7.367259,46.904296,0.01,0.00,667.89,669.66,665.21,670.35,675.80,317.00,
46.903251,7.368686,7.368858,46.903541,7.368858,46.903541,5.73,0.00,674.97,674.63,671.74,677.02,678.60,674.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.00,0.00,686.02,685.92,682.36,688.02,683.40,686.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.00,0.00,686.11,686.01,682.45,688.12,683.40,686.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.00,0.00,686.12,686.02,682.45,688.13,683.40,686.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.00,0.00,685.93,685.84,682.26,687.94,683.40,686.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.00,0.00,685.93,685.87,682.27,687.98,683.40,686.00,
46.903316,7.371166,7.371338,46.903606,7.371338,46.903606,0.04,0.00,685.96,685.89,682.29,688.00,683.40,686.00,
46.903316,7.371166,7.371338,46.903606,7.371338,46.903606,0.00,0.00,685.97,685.93,682.30,688.04,683.40,686.00,
46.903316,7.371166,7.371338,46.903606,7.371338,46.903606,0.00,0.00,685.97,685.93,682.30,688.04,683.40,686.00,
46.903316,7.371166,7.371338,46.903606,7.371338,46.903606,0.00,0.00,685.98,685.94,682.31,688.05,683.40,686.00,
46.903316,7.371166,7.371338,46.903606,7.371338,46.903606,0.00,0.00,686.02,685.98,682.35,688.09,683.40,686.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.04,0.00,685.97,685.93,682.30,688.04,683.40,686.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.00,0.00,686.00,685.91,682.33,688.02,683.50,686.00,
46.903316,7.371168,7.371340,46.903606,7.371340,46.903606,0.00,0.00,686.12,686.04,682.46,688.15,683.50,686.00,
