46.909805,7.358469,7.358469,46.909805,1.00,585.70,585.66,585.21,584.51,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.76,585.73,585.14,584.44,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.74,585.72,585.23,584.54,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.77,585.75,585.29,584.59,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.70,585.67,585.13,584.43,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.73,585.70,585.11,584.41,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.77,585.75,585.19,584.47,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.68,585.65,585.19,584.47,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.77,585.75,585.22,584.50,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.70,585.67,585.14,584.44,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.73,585.70,585.16,584.44,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.76,585.73,585.14,584.44,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.77,585.75,585.22,584.52,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.68,585.27,584.58,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.74,585.72,585.36,584.67,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.73,585.70,585.35,584.66,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.73,585.70,585.25,584.57,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.73,585.70,585.15,584.44,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.74,585.73,585.29,584.58,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.75,585.72,585.32,584.61,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.80,585.75,585.51,584.81,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.68,585.59,584.87,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.72,585.70,585.62,584.92,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.75,585.72,585.51,584.80,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.73,585.70,585.66,584.96,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.69,585.66,584.96,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.68,585.72,585.07,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.69,585.76,585.06,0.00,593.00,
